Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01242","Peas, green","2020","2020","ha","2250","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01346","Plums and sloes","2020","2020","ha","67010","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01321","Pomelos and grapefruits","2020","2020","ha","0","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01510","Potatoes","2020","2020","ha","101030","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01235","Pumpkins, squash and gourds","2020","2020","ha","1380","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01443","Rape or colza seed","2020","2020","ha","362870","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01353.01","Raspberries","2020","2020","ha","70","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0113","Rice","2020","2020","ha","6000","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0116","Rye","2020","2020","ha","11250","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0114","Sorghum","2020","2020","ha","9590","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01344.01","Sour cherries","2020","2020","ha","2740","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0141","Soya beans","2020","2020","ha","168900","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01215","Spinach","2020","2020","ha","110","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01354","Strawberries","2020","2020","ha","3290","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01801","Sugar beet","2020","2020","ha","21330","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01445","Sunflower seed","2020","2020","ha","1142840","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01324","Tangerines, mandarins, clementines","2020","2020","ha","0","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01234","Tomatoes","2020","2020","ha","17470","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01191","Triticale","2020","2020","ha","73970","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01929.02","True hemp, raw or retted","2020","2020","ha","1180","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","880","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01376","Walnuts, in shell","2020","2020","ha","1910","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","01221","Watermelons","2020","2020","ha","9780","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2020","2020","ha","2155250","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2020","2020","ha","61981","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01341","Apples","2020","2020","ha","212939","I","Imputed value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01343","Apricots","2020","2020","ha","12112","I","Imputed value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","0115","Barley","2020","2020","ha","8267448","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01701","Beans, dry","2020","2020","ha","4035","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01355.01","Blueberries","2020","2020","ha","670","I","Imputed value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01702","Broad beans and horse beans, dry","2020","2020","ha","3787","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01243","Broad beans and horse beans, green","2020","2020","ha","226","I","Imputed value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01192","Buckwheat","2020","2020","ha","821366","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01212","Cabbages","2020","2020","ha","73223","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01251","Carrots and turnips","2020","2020","ha","44586","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01447","Castor oil seeds","2020","2020","ha","251","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01213","Cauliflowers and broccoli","2020","2020","ha","2086","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01199.90","Cereals n.e.c.","2020","2020","ha","43181","I","Imputed value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01344.02","Cherries","2020","2020","ha","10388","I","Imputed value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01373","Chestnuts, in shell","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01703","Chick peas, dry","2020","2020","ha","335261","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01691","Chicory roots","2020","2020","ha","2","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01706","Cow peas, dry","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01232","Cucumbers and gherkins","2020","2020","ha","40029","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01351.01","Currants","2020","2020","ha","74653","I","Imputed value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","26190.01","Flax, processed but not spun","2020","2020","ha","45390","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01351.02","Gooseberries","2020","2020","ha","15372","I","Imputed value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01330","Grapes","2020","2020","ha","72438","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01252","Green garlic","2020","2020","ha","20619","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01374","Hazelnuts, in shell","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01449.02","Hempseed","2020","2020","ha","6866","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01659","Hop cones","2020","2020","ha","131","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2020","2020","ha","12866","E","Estimated value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01704","Lentils, dry","2020","2020","ha","128583","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01441","Linseed","2020","2020","ha","973411","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01709.02","Lupins","2020","2020","ha","51955","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","2731870","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","0118","Millet","2020","2020","ha","359726","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01199.02","Mixed grain","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01442","Mustard seed","2020","2020","ha","170080","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","0117","Oats","2020","2020","ha","2337906","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","ha","59908","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01323","Oranges","2020","2020","ha","21","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","ha","1044","I","Imputed value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01359.90","Other fruits, n.e.c.","2020","2020","ha","1489","E","Estimated value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","ha","6486","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2020","2020","ha","48676","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01709.90","Other pulses n.e.c.","2020","2020","ha","2173","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","97309","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01345","Peaches and nectarines","2020","2020","ha","6204","I","Imputed value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01342.01","Pears","2020","2020","ha","8734","I","Imputed value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01705","Peas, dry","2020","2020","ha","1287240","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01242","Peas, green","2020","2020","ha","27708","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01346","Plums and sloes","2020","2020","ha","42790","I","Imputed value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01510","Potatoes","2020","2020","ha","1178098","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01235","Pumpkins, squash and gourds","2020","2020","ha","55947","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01342.02","Quinces","2020","2020","ha","598","I","Imputed value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01443","Rape or colza seed","2020","2020","ha","1455373","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01353.01","Raspberries","2020","2020","ha","21919","E","Estimated value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","0113","Rice","2020","2020","ha","195935","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","0116","Rye","2020","2020","ha","975435","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01446","Safflower seed","2020","2020","ha","174974","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","0114","Sorghum","2020","2020","ha","50123","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01344.01","Sour cherries","2020","2020","ha","40790","I","Imputed value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","0141","Soya beans","2020","2020","ha","2704093","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01354","Strawberries","2020","2020","ha","32661","I","Imputed value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01801","Sugar beet","2020","2020","ha","916647","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01802","Sugar cane","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01445","Sunflower seed","2020","2020","ha","8392310","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01620","Tea leaves","2020","2020","ha","488","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01234","Tomatoes","2020","2020","ha","80765","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01191","Triticale","2020","2020","ha","110405","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01929.02","True hemp, raw or retted","2020","2020","ha","3492","I","Imputed value"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","58","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01709.01","Vetches","2020","2020","ha","94141","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01376","Walnuts, in shell","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","01221","Watermelons","2020","2020","ha","100082","A","Official figure"
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","0111","Wheat","2020","2020","ha","28864312","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01311","Avocados","2020","2020","ha","293","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01312","Bananas","2020","2020","ha","178983","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0115","Barley","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01701","Beans, dry","2020","2020","ha","647983","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01212","Cabbages","2020","2020","ha","3729","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01251","Carrots and turnips","2020","2020","ha","3563","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01520.01","Cassava, fresh","2020","2020","ha","192156","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","ha","1315","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01610","Coffee, green","2020","2020","ha","17208","I","Imputed value"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01233","Eggplants (aubergines)","2020","2020","ha","7713","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0142","Groundnuts, excluding shelled","2020","2020","ha","35901","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01254","Leeks and other alliaceous vegetables","2020","2020","ha","14614","E","Estimated value"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01322","Lemons and limes","2020","2020","ha","1445","I","Imputed value"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","294439","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2020","2020","ha","175","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0118","Millet","2020","2020","ha","10637","E","Estimated value"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","ha","3629","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","2020","2020","ha","1353","I","Imputed value"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01241.90","Other beans, green","2020","2020","ha","951","E","Estimated value"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01359.90","Other fruits, n.e.c.","2020","2020","ha","11177","I","Imputed value"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","ha","58","E","Estimated value"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2020","2020","ha","2038","E","Estimated value"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","10390","E","Estimated value"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01317","Papayas","2020","2020","ha","107","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01705","Peas, dry","2020","2020","ha","17261","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01651","Pepper (Piper spp.), raw","2020","2020","ha","691","I","Imputed value"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01318","Pineapples","2020","2020","ha","3579","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01313","Plantains and cooking bananas","2020","2020","ha","106409","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01510","Potatoes","2020","2020","ha","104494","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01235","Pumpkins, squash and gourds","2020","2020","ha","50613","I","Imputed value"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2020","2020","ha","4867","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01443","Rape or colza seed","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0113","Rice","2020","2020","ha","29584","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01921.01","Seed cotton, unginned","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0114","Sorghum","2020","2020","ha","169419","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0141","Soya beans","2020","2020","ha","48488","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01802","Sugar cane","2020","2020","ha","8309","I","Imputed value"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","179555","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01550","Taro","2020","2020","ha","29015","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01620","Tea leaves","2020","2020","ha","22348","I","Imputed value"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01234","Tomatoes","2020","2020","ha","12930","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","4208","E","Estimated value"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2020","2020","ha","12309","A","Official figure"
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01540","Yams","2020","2020","ha","5951","I","Imputed value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01212","Cabbages","2020","2020","ha","2","I","Imputed value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01251","Carrots and turnips","2020","2020","ha","9","I","Imputed value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","ha","8","I","Imputed value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01460","Coconuts, in shell","2020","2020","ha","752","I","Imputed value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01232","Cucumbers and gherkins","2020","2020","ha","4","I","Imputed value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","ha","213","I","Imputed value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","0142","Groundnuts, excluding shelled","2020","2020","ha","16","E","Estimated value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","ha","6","I","Imputed value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01709.90","Other pulses n.e.c.","2020","2020","ha","207","I","Imputed value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2020","2020","ha","262","I","Imputed value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","65","E","Estimated value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01318","Pineapples","2020","2020","ha","0","I","Imputed value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01510","Potatoes","2020","2020","ha","0","A","Official figure"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01921.01","Seed cotton, unginned","2020","2020","ha","11","I","Imputed value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01802","Sugar cane","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","23","I","Imputed value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01234","Tomatoes","2020","2020","ha","9","I","Imputed value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01221","Watermelons","2020","2020","ha","10","I","Imputed value"
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5312","Area harvested","01540","Yams","2020","2020","ha","7","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01311","Avocados","2020","2020","ha","40","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01312","Bananas","2020","2020","ha","213","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01212","Cabbages","2020","2020","ha","7","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01251","Carrots and turnips","2020","2020","ha","0","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01520.01","Cassava, fresh","2020","2020","ha","603","E","Estimated value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01640","Cocoa beans","2020","2020","ha","7","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01460","Coconuts, in shell","2020","2020","ha","1739","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01610","Coffee, green","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01232","Cucumbers and gherkins","2020","2020","ha","28","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","ha","428","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01657","Ginger, raw","2020","2020","ha","0","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01322","Lemons and limes","2020","2020","ha","16","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01214","Lettuce and chicory","2020","2020","ha","13","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2020","2020","ha","77","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01653","Nutmeg, mace, cardamoms, raw","2020","2020","ha","93","E","Estimated value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01323","Oranges","2020","2020","ha","8","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01359.90","Other fruits, n.e.c.","2020","2020","ha","375","E","Estimated value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01709.90","Other pulses n.e.c.","2020","2020","ha","24","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","ha","155","E","Estimated value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2020","2020","ha","513","E","Estimated value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","215","E","Estimated value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01651","Pepper (Piper spp.), raw","2020","2020","ha","2","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01318","Pineapples","2020","2020","ha","2","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01313","Plantains and cooking bananas","2020","2020","ha","138","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01321","Pomelos and grapefruits","2020","2020","ha","14","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01235","Pumpkins, squash and gourds","2020","2020","ha","21","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01802","Sugar cane","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","25","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01550","Taro","2020","2020","ha","12","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01234","Tomatoes","2020","2020","ha","7","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01221","Watermelons","2020","2020","ha","10","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01540","Yams","2020","2020","ha","17","I","Imputed value"
"QCL","Crops and livestock products","662","Saint Lucia","5312","Area harvested","01591","Yautia","2020","2020","ha","12","I","Imputed value"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01341","Apples","2020","2020","ha","66","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01312","Bananas","2020","2020","ha","6177","I","Imputed value"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01251","Carrots and turnips","2020","2020","ha","57","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01520.01","Cassava, fresh","2020","2020","ha","20","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","ha","72","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01640","Cocoa beans","2020","2020","ha","814","I","Imputed value"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01460","Coconuts, in shell","2020","2020","ha","746","I","Imputed value"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01610","Coffee, green","2020","2020","ha","542","E","Estimated value"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","ha","700","E","Estimated value"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","0142","Groundnuts, excluding shelled","2020","2020","ha","69","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01322","Lemons and limes","2020","2020","ha","42","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","29","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2020","2020","ha","190","A","Official figure"
